                nu      tot_opac
6628  7.699400e-03  1.240000e-16
6629  7.673800e-03  1.230000e-16
6630  7.648200e-03  1.220000e-16
6631  7.622800e-03  1.210000e-16
6632  7.597400e-03  1.200000e-16
6633  7.572200e-03  1.180000e-16
6634  7.547000e-03  1.170000e-16
6635  7.521800e-03  1.160000e-16
6636  7.496800e-03  1.150000e-16
6637  7.471900e-03  1.140000e-16
6638  7.447000e-03  1.130000e-16
6639  7.422200e-03  1.120000e-16
6640  7.397500e-03  1.100000e-16
6641  7.372900e-03  1.090000e-16
6642  7.348400e-03  1.080000e-16
6643  7.323900e-03  1.070000e-16
6644  7.299600e-03  1.070000e-16
6645  7.275300e-03  1.060000e-16
6646  7.251100e-03  1.050000e-16
6647  7.226900e-03  1.040000e-16
6648  7.202900e-03  1.030000e-16
6649  7.178900e-03  1.020000e-16
6650  7.155000e-03  1.010000e-16
6651  7.131200e-03  9.980000e-17
6652  7.107500e-03  9.880000e-17
6653  7.083800e-03  9.790000e-17
6654  7.060300e-03  9.690000e-17
6655  7.036800e-03  9.600000e-17
6656  7.013400e-03  9.500000e-17
6657  6.990000e-03  9.410000e-17
6658  6.966800e-03  9.320000e-17
6659  6.943600e-03  9.220000e-17
6660  6.920500e-03  9.130000e-17
6661  6.897500e-03  9.040000e-17
6662  6.874500e-03  8.960000e-17
6663  6.851600e-03  8.870000e-17
6664  6.828800e-03  8.780000e-17
6665  6.806100e-03  8.690000e-17
6666  6.783500e-03  8.610000e-17
6667  6.760900e-03  8.520000e-17
6668  6.738400e-03  8.440000e-17
6669  6.716000e-03  8.580000e-17
6670  6.693600e-03  8.500000e-17
6671  6.671300e-03  8.420000e-17
6672  6.649100e-03  8.340000e-17
6673  6.627000e-03  8.250000e-17
6674  6.605000e-03  8.170000e-17
6675  6.583000e-03  8.100000e-17
6676  6.561100e-03  8.020000e-17
6677  6.539300e-03  7.940000e-17
6678  6.517500e-03  7.860000e-17
6679  6.495800e-03  7.790000e-17
6680  6.474200e-03  7.710000e-17
6681  6.452700e-03  7.640000e-17
6682  6.431200e-03  7.560000e-17
6683  6.409800e-03  7.490000e-17
6684  6.388500e-03  7.420000e-17
6685  6.367200e-03  7.350000e-17
6686  6.346000e-03  7.280000e-17
6687  6.324900e-03  7.210000e-17
6688  6.303800e-03  7.140000e-17
6689  6.282900e-03  7.070000e-17
6690  6.262000e-03  7.000000e-17
6691  6.241100e-03  6.930000e-17
6692  6.220400e-03  6.860000e-17
6693  6.199700e-03  6.800000e-17
6694  6.179000e-03  6.730000e-17
6695  6.158500e-03  6.670000e-17
6696  6.138000e-03  6.600000e-17
6697  6.117600e-03  6.540000e-17
6698  6.097200e-03  6.480000e-17
6699  6.076900e-03  6.410000e-17
6700  6.056700e-03  6.350000e-17
6701  6.036500e-03  6.290000e-17
6702  6.016500e-03  6.230000e-17
6703  5.996400e-03  6.170000e-17
6704  5.976500e-03  6.110000e-17
6705  5.956600e-03  6.050000e-17
6706  5.936800e-03  5.990000e-17
6707  5.917000e-03  5.930000e-17
6708  5.897300e-03  5.880000e-17
6709  5.877700e-03  5.820000e-17
6710  5.858100e-03  5.760000e-17
6711  5.838700e-03  5.710000e-17
6712  5.819200e-03  5.650000e-17
6713  5.799900e-03  5.600000e-17
6714  5.780600e-03  5.540000e-17
6715  5.761300e-03  5.490000e-17
6716  5.742200e-03  5.440000e-17
6717  5.723100e-03  5.380000e-17
6718  5.704000e-03  5.330000e-17
6719  5.685000e-03  5.280000e-17
6720  5.666100e-03  5.230000e-17
6721  5.647300e-03  5.180000e-17
6722  5.628500e-03  5.130000e-17
6723  5.609700e-03  5.080000e-17
6724  5.591100e-03  5.030000e-17
6725  5.572500e-03  4.980000e-17
6726  5.553900e-03  4.930000e-17
6727  5.535400e-03  4.890000e-17
6728  5.517000e-03  4.840000e-17
6729  5.498700e-03  4.790000e-17
6730  5.480400e-03  4.750000e-17
6731  5.462100e-03  4.700000e-17
6732  5.444000e-03  4.660000e-17
6733  5.425800e-03  4.610000e-17
6734  5.407800e-03  4.570000e-17
6735  5.389800e-03  4.520000e-17
6736  5.371900e-03  4.480000e-17
6737  5.354000e-03  4.440000e-17
6738  5.336200e-03  4.390000e-17
6739  5.318400e-03  4.350000e-17
6740  5.300700e-03  4.310000e-17
6741  5.283100e-03  4.270000e-17
6742  5.265500e-03  4.230000e-17
6743  5.248000e-03  4.190000e-17
6744  5.230500e-03  4.150000e-17
6745  5.213100e-03  4.110000e-17
6746  5.195800e-03  4.090000e-17
6747  5.178500e-03  4.050000e-17
6748  5.161200e-03  4.010000e-17
6749  5.144100e-03  3.970000e-17
6750  5.127000e-03  3.930000e-17
6751  5.109900e-03  3.900000e-17
6752  5.092900e-03  3.860000e-17
6753  5.075900e-03  3.820000e-17
6754  5.059100e-03  3.780000e-17
6755  5.042200e-03  3.750000e-17
6756  5.025400e-03  3.710000e-17
6757  5.008700e-03  3.680000e-17
6758  4.992100e-03  3.640000e-17
6759  4.975400e-03  3.630000e-17
6760  4.958900e-03  3.600000e-17
6761  4.942400e-03  3.560000e-17
6762  4.925900e-03  3.530000e-17
6763  4.909500e-03  3.490000e-17
6764  4.893200e-03  3.460000e-17
6765  4.876900e-03  3.430000e-17
6766  4.860700e-03  3.390000e-17
6767  4.844500e-03  3.360000e-17
6768  4.828400e-03  3.330000e-17
6769  4.812300e-03  3.300000e-17
6770  4.796300e-03  3.260000e-17
6771  4.780400e-03  3.230000e-17
6772  4.764500e-03  3.200000e-17
6773  4.748600e-03  3.170000e-17
6774  4.732800e-03  3.140000e-17
6775  4.717100e-03  3.110000e-17
6776  4.701400e-03  3.080000e-17
6777  4.685700e-03  3.050000e-17
6778  4.670100e-03  3.020000e-17
6779  4.654600e-03  2.990000e-17
6780  4.639100e-03  2.960000e-17
6781  4.623700e-03  2.940000e-17
6782  4.608300e-03  2.910000e-17
6783  4.592900e-03  2.880000e-17
6784  4.577700e-03  2.850000e-17
6785  4.562400e-03  2.830000e-17
6786  4.547200e-03  2.800000e-17
6787  4.532100e-03  2.770000e-17
6788  4.517000e-03  2.740000e-17
6789  4.502000e-03  2.720000e-17
6790  4.487000e-03  2.690000e-17
6791  4.472100e-03  2.670000e-17
6792  4.457200e-03  2.640000e-17
6793  4.442400e-03  2.620000e-17
6794  4.427600e-03  2.590000e-17
6795  4.412900e-03  2.570000e-17
6796  4.398200e-03  2.540000e-17
6797  4.383500e-03  2.520000e-17
6798  4.369000e-03  2.500000e-17
6799  4.354400e-03  2.620000e-17
6800  4.339900e-03  2.600000e-17
6801  4.325500e-03  2.570000e-17
6802  4.311100e-03  2.550000e-17
6803  4.296800e-03  2.530000e-17
6804  4.282500e-03  2.500000e-17
6805  4.268200e-03  2.870000e-17
6806  4.254000e-03  2.850000e-17
6807  4.239900e-03  2.830000e-17
6808  4.225700e-03  2.800000e-17
6809  4.211700e-03  2.780000e-17
6810  4.197700e-03  2.750000e-17
6811  4.183700e-03  2.730000e-17
6812  4.169800e-03  2.700000e-17
6813  4.155900e-03  2.680000e-17
6814  4.142100e-03  2.660000e-17
6815  4.128300e-03  2.630000e-17
6816  4.114600e-03  2.610000e-17
6817  4.100900e-03  2.590000e-17
6818  4.087200e-03  2.560000e-17
6819  4.073600e-03  2.540000e-17
6820  4.060100e-03  2.520000e-17
6821  4.046600e-03  2.500000e-17
6822  4.033100e-03  2.550000e-17
6823  4.019700e-03  2.530000e-17
6824  4.006300e-03  2.500000e-17
6825  3.993000e-03  2.480000e-17
6826  3.979700e-03  2.460000e-17
6827  3.966400e-03  2.440000e-17
6828  3.953200e-03  2.420000e-17
6829  3.940100e-03  2.390000e-17
6830  3.927000e-03  2.370000e-17
6831  3.913900e-03  2.350000e-17
6832  3.900900e-03  2.330000e-17
6833  3.887900e-03  2.310000e-17
6834  3.875000e-03  2.290000e-17
6835  3.862100e-03  2.270000e-17
6836  3.849200e-03  2.250000e-17
6837  3.836400e-03  2.230000e-17
6838  3.823600e-03  2.210000e-17
6839  3.810900e-03  2.190000e-17
6840  3.798200e-03  2.170000e-17
6841  3.785600e-03  2.150000e-17
6842  3.773000e-03  2.130000e-17
6843  3.760500e-03  2.110000e-17
6844  3.747900e-03  2.100000e-17
6845  3.735500e-03  2.080000e-17
6846  3.723000e-03  2.060000e-17
6847  3.710600e-03  2.040000e-17
6848  3.698300e-03  2.020000e-17
6849  3.686000e-03  2.000000e-17
6850  3.673700e-03  1.990000e-17
6851  3.661500e-03  1.970000e-17
6852  3.649300e-03  1.950000e-17
6853  3.637200e-03  1.930000e-17
6854  3.625100e-03  1.920000e-17
6855  3.613000e-03  1.900000e-17
6856  3.601000e-03  1.880000e-17
6857  3.589000e-03  1.870000e-17
6858  3.577100e-03  1.850000e-17
6859  3.565200e-03  1.830000e-17
6860  3.553300e-03  1.820000e-17
6861  3.541500e-03  1.800000e-17
6862  3.529700e-03  1.780000e-17
6863  3.517900e-03  1.770000e-17
6864  3.506200e-03  1.750000e-17
6865  3.494600e-03  1.740000e-17
6866  3.482900e-03  1.720000e-17
6867  3.471400e-03  1.710000e-17
6868  3.459800e-03  1.690000e-17
6869  3.448300e-03  1.670000e-17
6870  3.436800e-03  1.660000e-17
6871  3.425400e-03  1.640000e-17
6872  3.414000e-03  1.630000e-17
6873  3.402600e-03  1.620000e-17
6874  3.391300e-03  1.600000e-17
6875  3.380000e-03  1.590000e-17
6876  3.368800e-03  1.570000e-17
6877  3.357600e-03  1.560000e-17
6878  3.346400e-03  1.540000e-17
6879  3.335300e-03  1.530000e-17
6880  3.324200e-03  1.520000e-17
6881  3.313100e-03  1.500000e-17
6882  3.302100e-03  1.490000e-17
6883  3.291100e-03  1.480000e-17
6884  3.280100e-03  1.460000e-17
6885  3.269200e-03  1.450000e-17
6886  3.258300e-03  1.440000e-17
6887  3.247500e-03  1.420000e-17
6888  3.236700e-03  1.410000e-17
6889  3.225900e-03  1.400000e-17
6890  3.215200e-03  1.380000e-17
6891  3.204500e-03  1.370000e-17
6892  3.193800e-03  1.360000e-17
6893  3.183200e-03  1.350000e-17
6894  3.172600e-03  1.340000e-17
6895  3.162000e-03  1.320000e-17
6896  3.151500e-03  1.310000e-17
6897  3.141000e-03  1.300000e-17
6898  3.130600e-03  1.290000e-17
6899  3.120200e-03  1.280000e-17
6900  3.109800e-03  1.260000e-17
6901  3.099400e-03  1.250000e-17
6902  3.089100e-03  1.240000e-17
6903  3.078800e-03  1.230000e-17
6904  3.068600e-03  1.220000e-17
6905  3.058400e-03  1.310000e-17
6906  3.048200e-03  1.300000e-17
6907  3.038100e-03  1.290000e-17
6908  3.028000e-03  1.280000e-17
6909  3.017900e-03  1.270000e-17
6910  3.007800e-03  1.260000e-17
6911  2.997800e-03  1.250000e-17
6912  2.987900e-03  1.240000e-17
6913  2.977900e-03  1.220000e-17
6914  2.968000e-03  1.210000e-17
6915  2.958100e-03  1.200000e-17
6916  2.948300e-03  1.190000e-17
6917  2.938500e-03  1.180000e-17
6918  2.928700e-03  1.170000e-17
6919  2.919000e-03  1.160000e-17
6920  2.909200e-03  1.150000e-17
6921  2.899600e-03  1.140000e-17
6922  2.889900e-03  1.130000e-17
6923  2.880300e-03  1.120000e-17
6924  2.870700e-03  1.110000e-17
6925  2.861200e-03  1.100000e-17
6926  2.851600e-03  1.090000e-17
6927  2.842200e-03  1.080000e-17
6928  2.832700e-03  1.070000e-17
6929  2.823300e-03  1.060000e-17
6930  2.813900e-03  1.050000e-17
6931  2.804500e-03  1.040000e-17
6932  2.795200e-03  1.040000e-17
6933  2.785900e-03  1.030000e-17
6934  2.776600e-03  1.020000e-17
6935  2.767400e-03  1.010000e-17
6936  2.758200e-03  9.990000e-18
6937  2.749000e-03  9.900000e-18
6938  2.739800e-03  9.820000e-18
6939  2.730700e-03  9.730000e-18
6940  2.721600e-03  9.640000e-18
6941  2.712600e-03  9.560000e-18
6942  2.703600e-03  9.470000e-18
6943  2.694600e-03  9.390000e-18
6944  2.685600e-03  9.310000e-18
6945  2.676700e-03  9.220000e-18
6946  2.667700e-03  9.140000e-18
6947  2.658900e-03  9.060000e-18
6948  2.650000e-03  8.980000e-18
6949  2.641200e-03  8.900000e-18
6950  2.632400e-03  8.820000e-18
6951  2.623700e-03  8.740000e-18
6952  2.614900e-03  8.670000e-18
6953  2.606200e-03  8.590000e-18
6954  2.597600e-03  8.510000e-18
6955  2.588900e-03  8.440000e-18
6956  2.580300e-03  8.360000e-18
6957  2.571700e-03  8.290000e-18
6958  2.563200e-03  8.220000e-18
6959  2.554600e-03  8.140000e-18
6960  2.546100e-03  8.070000e-18
6961  2.537700e-03  8.000000e-18
6962  2.529200e-03  7.930000e-18
6963  2.520800e-03  7.860000e-18
6964  2.512400e-03  7.790000e-18
6965  2.504000e-03  7.720000e-18
6966  2.495700e-03  7.650000e-18
6967  2.487400e-03  7.580000e-18
6968  2.479100e-03  7.510000e-18
6969  2.470900e-03  7.440000e-18
6970  2.462700e-03  7.380000e-18
6971  2.454500e-03  7.310000e-18
6972  2.446300e-03  7.240000e-18
6973  2.438200e-03  7.180000e-18
6974  2.430000e-03  7.110000e-18
6975  2.422000e-03  7.050000e-18
6976  2.413900e-03  6.990000e-18
6977  2.405900e-03  6.920000e-18
6978  2.397900e-03  6.860000e-18
6979  2.389900e-03  6.800000e-18
6980  2.381900e-03  6.740000e-18
6981  2.374000e-03  6.670000e-18
6982  2.366100e-03  6.610000e-18
6983  2.358200e-03  6.550000e-18
6984  2.350400e-03  6.500000e-18
6985  2.342600e-03  6.440000e-18
6986  2.334800e-03  6.390000e-18
6987  2.327000e-03  6.630000e-18
6988  2.319300e-03  6.750000e-18
6989  2.311500e-03  6.700000e-18
6990  2.303800e-03  9.900000e-18
6991  2.296200e-03  9.830000e-18
6992  2.288500e-03  9.750000e-18
6993  2.280900e-03  9.680000e-18
6994  2.273300e-03  9.600000e-18
6995  2.265800e-03  9.530000e-18
6996  2.258200e-03  9.450000e-18
6997  2.250700e-03  9.380000e-18
6998  2.243200e-03  9.300000e-18
6999  2.235800e-03  9.230000e-18
7000  2.228300e-03  9.150000e-18
7001  2.220900e-03  9.130000e-18
7002  2.213500e-03  9.060000e-18
7003  2.206200e-03  8.980000e-18
7004  2.198800e-03  8.910000e-18
7005  2.191500e-03  8.840000e-18
7006  2.184200e-03  8.760000e-18
7007  2.176900e-03  8.690000e-18
7008  2.169700e-03  8.620000e-18
7009  2.162500e-03  8.550000e-18
7010  2.155300e-03  8.480000e-18
7011  2.148100e-03  8.410000e-18
7012  2.141000e-03  8.340000e-18
7013  2.133800e-03  8.270000e-18
7014  2.126700e-03  8.200000e-18
7015  2.119700e-03  8.130000e-18
7016  2.112600e-03  8.060000e-18
7017  2.105600e-03  8.000000e-18
7018  2.098600e-03  7.930000e-18
7019  2.091600e-03  7.870000e-18
7020  2.084600e-03  7.800000e-18
7021  2.077700e-03  7.740000e-18
7022  2.070800e-03  7.670000e-18
7023  2.063900e-03  7.610000e-18
7024  2.057000e-03  7.550000e-18
7025  2.050200e-03  7.480000e-18
7026  2.043400e-03  7.420000e-18
7027  2.036600e-03  7.360000e-18
7028  2.029800e-03  7.300000e-18
7029  2.023000e-03  7.240000e-18
7030  2.016300e-03  7.180000e-18
7031  2.009600e-03  7.120000e-18
7032  2.002900e-03  7.060000e-18
7033  1.996200e-03  7.000000e-18
7034  1.989600e-03  6.940000e-18
7035  1.983000e-03  6.880000e-18
7036  1.976400e-03  6.830000e-18
7037  1.969800e-03  6.770000e-18
7038  1.963200e-03  6.710000e-18
7039  1.956700e-03  6.660000e-18
7040  1.950200e-03  6.600000e-18
7041  1.943700e-03  6.550000e-18
7042  1.937200e-03  6.490000e-18
7043  1.930800e-03  6.430000e-18
7044  1.924400e-03  6.380000e-18
7045  1.918000e-03  6.330000e-18
7046  1.911600e-03  6.270000e-18
7047  1.905200e-03  6.220000e-18
7048  1.898900e-03  6.170000e-18
7049  1.892600e-03  6.110000e-18
7050  1.886300e-03  6.060000e-18
7051  1.880000e-03  6.010000e-18
7052  1.873700e-03  5.960000e-18
7053  1.867500e-03  5.910000e-18
7054  1.861300e-03  5.860000e-18
7055  1.855100e-03  5.810000e-18
7056  1.848900e-03  5.760000e-18
7057  1.842800e-03  5.710000e-18
7058  1.836600e-03  5.660000e-18
7059  1.830500e-03  5.610000e-18
7060  1.824400e-03  5.560000e-18
7061  1.818400e-03  5.520000e-18
7062  1.812300e-03  5.470000e-18
7063  1.806300e-03  5.430000e-18
7064  1.800300e-03  5.380000e-18
7065  1.794300e-03  5.330000e-18
7066  1.788300e-03  5.290000e-18
7067  1.782400e-03  5.240000e-18
7068  1.776400e-03  5.200000e-18
7069  1.770500e-03  5.160000e-18
7070  1.764600e-03  5.110000e-18
7071  1.758800e-03  5.070000e-18
7072  1.752900e-03  5.030000e-18
7073  1.747100e-03  4.980000e-18
7074  1.741300e-03  4.940000e-18
7075  1.735500e-03  4.900000e-18
7076  1.729700e-03  4.860000e-18
7077  1.723900e-03  4.820000e-18
7078  1.718200e-03  4.920000e-18
7079  1.712500e-03  5.040000e-18
7080  1.706800e-03  5.000000e-18
7081  1.701100e-03  4.960000e-18
7082  1.695400e-03  4.920000e-18
7083  1.689800e-03  4.900000e-18
7084  1.684200e-03  4.860000e-18
7085  1.678600e-03  4.820000e-18
7086  1.673000e-03  4.780000e-18
7087  1.667400e-03  4.740000e-18
7088  1.661900e-03  4.700000e-18
7089  1.656300e-03  4.660000e-18
7090  1.650800e-03  4.630000e-18
7091  1.645300e-03  4.590000e-18
7092  1.639900e-03  4.550000e-18
7093  1.634400e-03  4.510000e-18
7094  1.629000e-03  4.470000e-18
7095  1.623500e-03  4.430000e-18
7096  1.618100e-03  4.390000e-18
7097  1.612800e-03  4.360000e-18
7098  1.607400e-03  4.320000e-18
7099  1.602000e-03  4.280000e-18
7100  1.596700e-03  4.240000e-18
7101  1.591400e-03  4.210000e-18
7102  1.586100e-03  4.170000e-18
7103  1.580800e-03  4.130000e-18
7104  1.575600e-03  4.100000e-18
7105  1.570300e-03  4.060000e-18
7106  1.565100e-03  4.030000e-18
7107  1.559900e-03  3.990000e-18
7108  1.554700e-03  3.960000e-18
7109  1.549500e-03  3.920000e-18
7110  1.544400e-03  3.890000e-18
7111  1.539200e-03  3.860000e-18
7112  1.534100e-03  3.830000e-18
7113  1.529000e-03  3.800000e-18
7114  1.523900e-03  3.770000e-18
7115  1.518800e-03  3.740000e-18
7116  1.513800e-03  3.710000e-18
7117  1.508800e-03  3.680000e-18
7118  1.503700e-03  3.660000e-18
7119  1.498700e-03  3.630000e-18
7120  1.493700e-03  3.600000e-18
7121  1.488800e-03  3.570000e-18
7122  1.483800e-03  3.540000e-18
7123  1.478900e-03  3.520000e-18
7124  1.474000e-03  3.490000e-18
7125  1.469100e-03  3.460000e-18
7126  1.464200e-03  3.430000e-18
7127  1.459300e-03  3.400000e-18
7128  1.454400e-03  3.370000e-18
7129  1.449600e-03  3.340000e-18
7130  1.444800e-03  3.310000e-18
7131  1.440000e-03  3.280000e-18
7132  1.435200e-03  3.250000e-18
7133  1.430400e-03  3.230000e-18
7134  1.425600e-03  3.900000e-18
7135  1.420900e-03  3.890000e-18
7136  1.416200e-03  3.860000e-18
7137  1.411500e-03  3.820000e-18
7138  1.406800e-03  3.790000e-18
7139  1.402100e-03  3.780000e-18
7140  1.397400e-03  3.750000e-18
7141  1.392800e-03  3.720000e-18
7142  1.388100e-03  3.690000e-18
7143  1.383500e-03  3.660000e-18
7144  1.378900e-03  3.630000e-18
7145  1.374300e-03  3.600000e-18
7146  1.369700e-03  3.570000e-18
7147  1.365200e-03  3.540000e-18
7148  1.360600e-03  3.510000e-18
7149  1.356100e-03  3.480000e-18
7150  1.351600e-03  3.450000e-18
7151  1.347100e-03  3.430000e-18
7152  1.342600e-03  3.400000e-18
7153  1.338200e-03  3.370000e-18
7154  1.333700e-03  3.340000e-18
7155  1.329300e-03  3.310000e-18
7156  1.324800e-03  3.290000e-18
7157  1.320400e-03  3.260000e-18
7158  1.316000e-03  3.230000e-18
7159  1.311700e-03  3.200000e-18
7160  1.307300e-03  3.180000e-18
7161  1.303000e-03  3.150000e-18
7162  1.298600e-03  3.120000e-18
7163  1.294300e-03  3.100000e-18
7164  1.290000e-03  3.070000e-18
7165  1.285700e-03  3.050000e-18
7166  1.281400e-03  3.020000e-18
7167  1.277200e-03  3.000000e-18
7168  1.272900e-03  2.970000e-18
7169  1.268700e-03  2.950000e-18
7170  1.264400e-03  2.920000e-18
7171  1.260200e-03  2.900000e-18
7172  1.256000e-03  2.870000e-18
7173  1.251900e-03  2.850000e-18
7174  1.247700e-03  2.820000e-18
7175  1.243500e-03  2.800000e-18
7176  1.239400e-03  2.770000e-18
7177  1.235300e-03  2.750000e-18
7178  1.231200e-03  2.730000e-18
7179  1.227100e-03  2.700000e-18
7180  1.223000e-03  2.680000e-18
7181  1.218900e-03  2.660000e-18
7182  1.214900e-03  2.640000e-18
7183  1.210800e-03  2.610000e-18
7184  1.206800e-03  2.590000e-18
7185  1.202800e-03  2.570000e-18
7186  1.198800e-03  2.550000e-18
7187  1.194800e-03  2.530000e-18
7188  1.190800e-03  2.500000e-18
7189  1.186900e-03  2.480000e-18
7190  1.182900e-03  2.460000e-18
7191  1.179000e-03  2.440000e-18
7192  1.175000e-03  2.420000e-18
7193  1.171100e-03  2.400000e-18
7194  1.167200e-03  2.380000e-18
7195  1.163400e-03  2.360000e-18
7196  1.159500e-03  2.340000e-18
7197  1.155600e-03  2.320000e-18
7198  1.151800e-03  2.300000e-18
7199  1.147900e-03  2.280000e-18
7200  1.144100e-03  2.260000e-18
7201  1.140300e-03  2.240000e-18
7202  1.136500e-03  2.220000e-18
7203  1.132700e-03  2.200000e-18
7204  1.129000e-03  2.180000e-18
7205  1.125200e-03  2.160000e-18
7206  1.121500e-03  2.150000e-18
7207  1.117700e-03  2.130000e-18
7208  1.114000e-03  2.110000e-18
7209  1.110300e-03  2.090000e-18
7210  1.106600e-03  2.070000e-18
7211  1.102900e-03  2.050000e-18
7212  1.099300e-03  2.040000e-18
7213  1.095600e-03  2.020000e-18
7214  1.092000e-03  2.000000e-18
7215  1.088300e-03  1.980000e-18
7216  1.084700e-03  1.970000e-18
7217  1.081100e-03  1.950000e-18
7218  1.077500e-03  1.930000e-18
7219  1.073900e-03  1.920000e-18
7220  1.070300e-03  1.900000e-18
7221  1.066800e-03  1.880000e-18
7222  1.063200e-03  1.870000e-18
7223  1.059700e-03  1.850000e-18
7224  1.056200e-03  1.830000e-18
7225  1.052700e-03  1.820000e-18
7226  1.049200e-03  1.800000e-18
7227  1.045700e-03  1.790000e-18
7228  1.042200e-03  1.770000e-18
7229  1.038700e-03  1.760000e-18
7230  1.035300e-03  1.740000e-18
7231  1.031800e-03  1.720000e-18
7232  1.028400e-03  1.710000e-18
7233  1.025000e-03  1.690000e-18
7234  1.021500e-03  1.680000e-18
7235  1.018100e-03  1.670000e-18
7236  1.014800e-03  1.650000e-18
7237  1.011400e-03  1.640000e-18
7238  1.008000e-03  1.620000e-18
7239  1.004700e-03  1.610000e-18
7240  1.001300e-03  1.590000e-18
7241  9.979900e-04  1.580000e-18
7242  9.946700e-04  1.570000e-18
7243  9.913600e-04  1.550000e-18
7244  9.880600e-04  1.540000e-18
7245  9.847700e-04  1.520000e-18
7246  9.815000e-04  1.510000e-18
7247  9.782300e-04  1.500000e-18
7248  9.749800e-04  1.480000e-18
7249  9.717300e-04  1.470000e-18
7250  9.685000e-04  1.460000e-18
7251  9.652700e-04  1.450000e-18
7252  9.620600e-04  1.430000e-18
7253  9.588600e-04  1.420000e-18
7254  9.556700e-04  1.410000e-18
7255  9.524900e-04  1.400000e-18
7256  9.493200e-04  1.430000e-18
7257  9.461600e-04  1.430000e-18
7258  9.430100e-04  1.420000e-18
7259  9.398800e-04  1.460000e-18
7260  9.367500e-04  1.440000e-18
7261  9.336300e-04  1.430000e-18
7262  9.305300e-04  1.420000e-18
7263  9.274300e-04  1.410000e-18
7264  9.243400e-04  1.390000e-18
7265  9.212700e-04  1.380000e-18
7266  9.182000e-04  1.370000e-18
7267  9.151500e-04  1.360000e-18
7268  9.121000e-04  1.350000e-18
7269  9.090700e-04  1.330000e-18
7270  9.060400e-04  1.320000e-18
7271  9.030300e-04  1.310000e-18
7272  9.000200e-04  1.300000e-18
7273  8.970300e-04  1.290000e-18
7274  8.940400e-04  1.280000e-18
7275  8.910700e-04  1.270000e-18
7276  8.881000e-04  1.250000e-18
7277  8.851500e-04  1.240000e-18
7278  8.822000e-04  1.230000e-18
7279  8.792700e-04  1.220000e-18
7280  8.763400e-04  1.210000e-18
7281  8.734200e-04  1.200000e-18
7282  8.705200e-04  1.190000e-18
7283  8.676200e-04  1.180000e-18
7284  8.647300e-04  1.170000e-18
7285  8.618600e-04  1.160000e-18
7286  8.589900e-04  1.150000e-18
7287  8.561300e-04  1.140000e-18
7288  8.532800e-04  1.130000e-18
7289  8.504400e-04  1.120000e-18
7290  8.476100e-04  1.110000e-18
7291  8.447900e-04  1.100000e-18
7292  8.419800e-04  1.090000e-18
7293  8.391800e-04  1.080000e-18
7294  8.363900e-04  1.070000e-18
7295  8.336000e-04  1.060000e-18
7296  8.308300e-04  1.050000e-18
7297  8.280700e-04  1.040000e-18
7298  8.253100e-04  1.030000e-18
7299  8.225600e-04  1.020000e-18
7300  8.198300e-04  1.010000e-18
7301  8.171000e-04  1.000000e-18
7302  8.143800e-04  9.950000e-19
7303  8.116700e-04  9.860000e-19
7304  8.089700e-04  9.770000e-19
7305  8.062800e-04  9.680000e-19
7306  8.036000e-04  9.590000e-19
7307  8.009200e-04  9.510000e-19
7308  7.982600e-04  9.420000e-19
7309  7.956000e-04  9.340000e-19
7310  7.929500e-04  9.260000e-19
7311  7.903100e-04  9.180000e-19
7312  7.876800e-04  9.090000e-19
7313  7.850600e-04  9.010000e-19
7314  7.824500e-04  8.930000e-19
7315  7.798500e-04  8.850000e-19
7316  7.772500e-04  8.770000e-19
7317  7.746700e-04  8.690000e-19
7318  7.720900e-04  8.610000e-19
7319  7.695200e-04  8.540000e-19
7320  7.669600e-04  8.460000e-19
7321  7.644100e-04  8.380000e-19
7322  7.618600e-04  8.310000e-19
7323  7.593300e-04  8.230000e-19
7324  7.568000e-04  8.160000e-19
7325  7.542800e-04  8.090000e-19
7326  7.517700e-04  8.010000e-19
7327  7.492700e-04  7.940000e-19
7328  7.467800e-04  7.870000e-19
7329  7.442900e-04  7.800000e-19
7330  7.418200e-04  7.730000e-19
7331  7.393500e-04  7.660000e-19
7332  7.368900e-04  7.590000e-19
7333  7.344400e-04  7.520000e-19
7334  7.319900e-04  7.450000e-19
7335  7.295600e-04  7.380000e-19
7336  7.271300e-04  7.320000e-19
7337  7.247100e-04  7.250000e-19
7338  7.223000e-04  7.190000e-19
7339  7.198900e-04  7.120000e-19
7340  7.175000e-04  7.060000e-19
7341  7.151100e-04  6.990000e-19
7342  7.127300e-04  6.930000e-19
7343  7.103600e-04  6.870000e-19
7344  7.080000e-04  6.800000e-19
7345  7.056400e-04  6.740000e-19
7346  7.032900e-04  6.680000e-19
7347  7.009500e-04  6.620000e-19
7348  6.986200e-04  6.560000e-19
7349  6.963000e-04  6.500000e-19
7350  6.939800e-04  6.440000e-19
7351  6.916700e-04  6.380000e-19
7352  6.893700e-04  6.330000e-19
7353  6.870700e-04  6.270000e-19
7354  6.847900e-04  6.210000e-19
7355  6.825100e-04  6.150000e-19
7356  6.802400e-04  6.100000e-19
7357  6.779800e-04  6.040000e-19
7358  6.757200e-04  5.990000e-19
7359  6.734700e-04  5.990000e-19
7360  6.712300e-04  6.300000e-19
7361  6.690000e-04  6.330000e-19
7362  6.667700e-04  6.280000e-19
7363  6.645500e-04  6.220000e-19
